# a:       0.639999999999999999986990 , b:      0.002333333333333333333342 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00233333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25037653191   1.82e-12   -0.24901      1      1      0
  0.00000000000   0.24961837627  -1.82e-12    0.25099      2      2      0

# a:       0.639999999999999999986990 , b:      0.004666666666666666666685 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00466666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25074800091   5.83e-11   -0.24801      1      1      0
  0.00000000000   0.24923163161  -5.83e-11    0.25198      2      2      0

# a:       0.639999999999999999986990 , b:      0.007000000000000000000027 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00700000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25111443573   4.42e-10   -0.24701      1      1      0
  0.00000000000   0.24883973666  -4.42e-10    0.25297      2      2      0

# a:       0.639999999999999999986990 , b:      0.009333333333333333333369 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00933333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25147586486   1.86e-09   -0.24601      1      1      0
  0.00000000000   0.24844266191  -1.86e-09    0.25395      2      2      0

# a:       0.639999999999999999986990 , b:      0.011666666666666666666712 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01166666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25183231660   5.69e-09   -0.24501      1      1      0
  0.00000000000   0.24804037762  -5.69e-09    0.25493      2      2      0

# a:       0.639999999999999999986990 , b:      0.014000000000000000000054 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25218381903   1.41e-08   -0.24400      1      1      0
  0.00000000000   0.24763285384  -1.41e-08    0.25592      2      2      0

# a:       0.639999999999999999986990 , b:      0.016333333333333333333397 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01633333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25253040002   3.06e-08   -0.24300      1      1      0
  0.00000000000   0.24722006045  -3.06e-08    0.25689      2      2      0

# a:       0.639999999999999999986990 , b:      0.018666666666666666666739 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01866666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25287208723   5.96e-08   -0.24199      1      1      0
  0.00000000000   0.24680196712  -5.96e-08    0.25787      2      2      0

# a:       0.639999999999999999986990 , b:      0.021000000000000000000081 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02100000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25320890812   1.07e-07   -0.24098      1      1      0
  0.00000000000   0.24637854330  -1.07e-07    0.25884      2      2      0

# a:       0.639999999999999999986990 , b:      0.023333333333333333333424 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02333333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25354088991   1.82e-07   -0.23996      1      1      0
  0.00000000000   0.24594975828  -1.82e-07    0.25982      2      2      0

# a:       0.639999999999999999986990 , b:      0.025666666666666666666766 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02566666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25386805963   2.93e-07   -0.23894      1      1      0
  0.00000000000   0.24551558115  -2.93e-07    0.26079      2      2      0

# a:       0.639999999999999999986990 , b:      0.028000000000000000000108 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.02800000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25419044408   4.52e-07   -0.23793      1      1      0
  0.00000000000   0.24507598081  -4.52e-07    0.26176      2      2      0

# a:       0.639999999999999999986990 , b:      0.030333333333333333333451 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.03033333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25450806987   6.74e-07   -0.23690      1      1      0
  0.00000000000   0.24463092595  -6.74e-07    0.26272      2      2      0

# a:       0.639999999999999999986990 , b:      0.032666666666666666666793 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.03266666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25482096336   9.75e-07   -0.23588      1      1      0
  0.00000000000   0.24418038511  -9.75e-07    0.26369      2      2      0

# a:       0.639999999999999999986990 , b:      0.035000000000000000000136 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.03500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25512915072   1.38e-06   -0.23485      1      1      0
  0.00000000000   0.24372432663  -1.38e-06    0.26465      2      2      0

# a:       0.639999999999999999986990 , b:      0.037333333333333333333478 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.03733333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25543265791    1.9e-06   -0.23382      1      1      0
  0.00000000000   0.24326271868   -1.9e-06    0.26561      2      2      0

# a:       0.639999999999999999986990 , b:      0.039666666666666666666820 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.03966666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25573151064   2.57e-06   -0.23279      1      1      0
  0.00000000000   0.24279552924  -2.57e-06    0.26657      2      2      0

# a:       0.639999999999999999986990 , b:      0.042000000000000000000163 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.04200000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25602573444   3.42e-06   -0.23176      1      1      0
  0.00000000000   0.24232272612  -3.42e-06    0.26752      2      2      0

# a:       0.639999999999999999986990 , b:      0.044333333333333333333505 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.04433333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25631535461   4.48e-06   -0.23072      1      1      0
  0.00000000000   0.24184427697  -4.48e-06    0.26848      2      2      0

# a:       0.639999999999999999986990 , b:      0.046666666666666666666847 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.04666666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25660039624   5.78e-06   -0.22968      1      1      0
  0.00000000000   0.24136014927  -5.78e-06    0.26943      2      2      0

# a:       0.639999999999999999986990 , b:      0.049000000000000000000190 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.04900000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25688088419   7.37e-06   -0.22864      1      1      0
  0.00000000000   0.24087031033  -7.37e-06    0.27038      2      2      0

# a:       0.639999999999999999986990 , b:      0.051333333333333333333532 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.05133333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25715684312   9.29e-06   -0.22759      1      1      0
  0.00000000000   0.24037472731  -9.29e-06    0.27133      2      2      0

# a:       0.639999999999999999986990 , b:      0.053666666666666666666874 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.05366666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25742829746   1.16e-05   -0.22655      1      1      0
  0.00000000000   0.23987336720  -1.16e-05    0.27228      2      2      0

# a:       0.639999999999999999986990 , b:      0.056000000000000000000217 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.05600000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25769527144   1.43e-05   -0.22550      1      1      0
  0.00000000000   0.23936619684  -1.43e-05    0.27322      2      2      0

# a:       0.639999999999999999986990 , b:      0.058333333333333333333559 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.05833333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25795778906   1.76e-05   -0.22444      1      1      0
  0.00000000000   0.23885318295  -1.76e-05    0.27417      2      2      0

# a:       0.639999999999999999986990 , b:      0.060666666666666666666902 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.06066666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25821587410   2.13e-05   -0.22339      1      1      0
  0.00000000000   0.23833429207  -2.13e-05    0.27511      2      2      0

# a:       0.639999999999999999986990 , b:      0.062999999999999999996856 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.06300000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25846955015   2.57e-05   -0.22233      1      1      0
  0.00000000000   0.23780949062  -2.57e-05    0.27605      2      2      0

# a:       0.639999999999999999986990 , b:      0.065333333333333333333586 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.06533333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25871884055   3.09e-05   -0.22127      1      1      0
  0.00000000000   0.23727874488  -3.09e-05    0.27699      2      2      0

# a:       0.639999999999999999986990 , b:      0.067666666666666666670317 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.06766666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25896376846   3.67e-05   -0.22020      1      1      0
  0.00000000000   0.23674202100  -3.67e-05    0.27792      2      2      0

# a:       0.639999999999999999986990 , b:      0.070000000000000000000271 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.07000000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25920435679   4.35e-05   -0.21913      1      1      0
  0.00000000000   0.23619928502  -4.35e-05    0.27886      2      2      0

# a:       0.639999999999999999986990 , b:      0.072333333333333333330225 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.07233333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25944062826   5.11e-05   -0.21806      1      1      0
  0.00000000000   0.23565050283  -5.11e-05    0.27979      2      2      0

# a:       0.639999999999999999986990 , b:      0.074666666666666666666956 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.07466666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25967260535   5.99e-05   -0.21699      1      1      0
  0.00000000000   0.23509564025  -5.99e-05    0.28072      2      2      0

# a:       0.639999999999999999986990 , b:      0.077000000000000000003686 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.07700000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25990031035   6.97e-05   -0.21591      1      1      0
  0.00000000000   0.23453466295  -6.97e-05    0.28165      2      2      0

# a:       0.639999999999999999986990 , b:      0.079333333333333333333641 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.07933333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26012376533   8.08e-05   -0.21484      1      1      0
  0.00000000000   0.23396753651  -8.08e-05    0.28258      2      2      0

# a:       0.639999999999999999986990 , b:      0.081666666666666666663595 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.08166666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26034299212   9.33e-05   -0.21375      1      1      0
  0.00000000000   0.23339422644  -9.33e-05    0.28350      2      2      0

# a:       0.639999999999999999986990 , b:      0.084000000000000000000325 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.08400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26055801237   0.000107   -0.21267      1      1      0
  0.00000000000   0.23281469813  -0.000107    0.28443      2      2      0

# a:       0.639999999999999999986990 , b:      0.086333333333333333337056 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.08633333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26076884748   0.000123   -0.21158      1      1      0
  0.00000000000   0.23222891688  -0.000123    0.28535      2      2      0

# a:       0.639999999999999999986990 , b:      0.088666666666666666667010 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.08866666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26097551867    0.00014   -0.21049      1      1      0
  0.00000000000   0.23163684796   -0.00014    0.28627      2      2      0

# a:       0.639999999999999999986990 , b:      0.090999999999999999996964 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.09100000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26117804691   0.000159   -0.20940      1      1      0
  0.00000000000   0.23103845651  -0.000159    0.28719      2      2      0

# a:       0.639999999999999999986990 , b:      0.093333333333333333333695 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.09333333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26137645298   0.000181   -0.20830      1      1      0
  0.00000000000   0.23043370766  -0.000181    0.28811      2      2      0

# a:       0.639999999999999999986990 , b:      0.095666666666666666670425 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.09566666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26157075743   0.000204   -0.20720      1      1      0
  0.00000000000   0.22982256645  -0.000204    0.28902      2      2      0

# a:       0.639999999999999999986990 , b:      0.098000000000000000000379 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.09800000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26176098061    0.00023   -0.20609      1      1      0
  0.00000000000   0.22920499788   -0.00023    0.28994      2      2      0

# a:       0.639999999999999999986990 , b:      0.100333333333333333330334 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.10033333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26194714264   0.000258   -0.20499      1      1      0
  0.00000000000   0.22858096691  -0.000258    0.29085      2      2      0

# a:       0.639999999999999999986990 , b:      0.102666666666666666667064 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.10266666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26212926343   0.000289   -0.20388      1      1      0
  0.00000000000   0.22795043849  -0.000289    0.29176      2      2      0

# a:       0.639999999999999999986990 , b:      0.105000000000000000003795 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.10500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26230736267   0.000323   -0.20276      1      1      0
  0.00000000000   0.22731337750  -0.000323    0.29267      2      2      0

# a:       0.639999999999999999986990 , b:      0.107333333333333333333749 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.10733333333333333
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26248145985   0.000359   -0.20165      1      1      0
  0.00000000000   0.22666974886  -0.000359    0.29358      2      2      0

# a:       0.639999999999999999986990 , b:      0.109666666666666666663703 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.10966666666666667
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.26265157421     0.0004   -0.20053      1      1      0
  0.00000000000   0.22601951743    -0.0004    0.29448      2      2      0

# a:       0.639999999999999999986990 , b:      0.112000000000000000000434 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
