# a:       0.639999999999999999986990 , b:      0.000999999999999999999958 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00100000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25016199261   2.65e-14   -0.24957      1      1      0
  0.00000000000   0.24983707216  -3.01e-14    0.25043      2      2      0

# a:       0.639999999999999999986990 , b:      0.001999999999999999999917 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00200000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25032305228   8.49e-13   -0.24915      1      1      0
  0.00000000000   0.24967320680  -8.48e-13    0.25085      2      2      0

# a:       0.639999999999999999986990 , b:      0.002999999999999999999770 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00300000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25048318127    6.4e-12   -0.24872      1      1      0
  0.00000000000   0.24950840162   -6.4e-12    0.25127      2      2      0

# a:       0.639999999999999999986990 , b:      0.003999999999999999999834 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25064238186    2.7e-11   -0.24830      1      1      0
  0.00000000000   0.24934265433   -2.7e-11    0.25170      2      2      0

# a:       0.639999999999999999986990 , b:      0.004999999999999999999898 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25080065629   8.23e-11   -0.24787      1      1      0
  0.00000000000   0.24917596262  -8.23e-11    0.25212      2      2      0

# a:       0.639999999999999999986990 , b:      0.005999999999999999999539 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00600000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25095800683   2.05e-10   -0.24744      1      1      0
  0.00000000000   0.24900832417  -2.05e-10    0.25254      2      2      0

# a:       0.639999999999999999986990 , b:      0.006999999999999999999604 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00700000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25111443573   4.42e-10   -0.24701      1      1      0
  0.00000000000   0.24883973666  -4.42e-10    0.25297      2      2      0

# a:       0.639999999999999999986990 , b:      0.007999999999999999999668 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00800000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25126994521   8.62e-10   -0.24658      1      1      0
  0.00000000000   0.24867019776  -8.62e-10    0.25339      2      2      0

# a:       0.639999999999999999986990 , b:      0.008999999999999999999309 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.00900000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25142453752   1.55e-09   -0.24616      1      1      0
  0.00000000000   0.24849970513  -1.55e-09    0.25381      2      2      0

# a:       0.639999999999999999986990 , b:      0.009999999999999999999797 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01000000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25157821488   2.63e-09   -0.24573      1      1      0
  0.00000000000   0.24832825643  -2.63e-09    0.25423      2      2      0

# a:       0.639999999999999999986990 , b:      0.010999999999999999999438 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01100000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25173097950   4.24e-09   -0.24530      1      1      0
  0.00000000000   0.24815584932  -4.24e-09    0.25465      2      2      0

# a:       0.639999999999999999986990 , b:      0.011999999999999999999078 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01200000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25188283360   6.55e-09   -0.24487      1      1      0
  0.00000000000   0.24798248142  -6.55e-09    0.25508      2      2      0

# a:       0.639999999999999999986990 , b:      0.012999999999999999999566 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01300000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25203377937   9.77e-09   -0.24444      1      1      0
  0.00000000000   0.24780815039  -9.77e-09    0.25550      2      2      0

# a:       0.639999999999999999986990 , b:      0.013999999999999999999207 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25218381903   1.41e-08   -0.24400      1      1      0
  0.00000000000   0.24763285384  -1.41e-08    0.25592      2      2      0

# a:       0.639999999999999999986990 , b:      0.014999999999999999999695 
# omega:   (m =   3) / (n =   5) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:           500
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.25233295474      2e-08   -0.24357      1      1      0
  0.00000000000   0.24745658941     -2e-08    0.25633      2      2      0

